node_id,node_type,label,type,date_added,release_year,rating,duration,description
26194,person,Andy Burrows,cast,,,,,
26195,person,Roisin Conaty,cast,,,,,
26196,person,Ashley McGuire,cast,,,,,
26197,show,Grillo vs Grillo,Movie,,2017,TV-MA,96 min,"Outspoken comedian Beppe Grillo reminisces about his long career, including the triumphs and controversies that fueled his rise in Italian politics."
26198,person,Beppe Grillo,cast,,,,,
26199,show,Hitler - A Career,Movie,,1977,TV-MA,150 min,"This documentary examines how Adolf Hitler's talent for manipulation, psychology and image-making led him from humble origins to near-world conquest."
26200,person,Joachim Fest,director,,,,,
26201,person,Christian Herrendoerfer,director,,,,,
26202,show,Metallica: Some Kind of Monster,TV Show,,2014,TV-MA,1 Season,"This collection includes the acclaimed rock documentary about Metallica, plus a film checking in with the still-thriving group 10 years later."
26203,person,Bruce Sinofsky,director,,,,,
26204,person,James Hetfield,cast,,,,,
26205,person,Lars Ulrich,cast,,,,,
26206,person,Kirk Hammett,cast,,,,,
26207,person,Robert Trujillo,cast,,,,,
26208,show,14 Minutes from Earth,Movie,,2016,TV-14,84 min,A Google executive boldly attempts a death-defying mission to travel to space and free-fall back to Earth without a rocket.
26209,person,Adam Davis,director,,,,,
26210,person,Jerry Kolber,director,,,,,
26211,person,Trey Nelson,director,,,,,
26212,person,Erich Sturm,director,,,,,
26213,show,About a Boy,Movie,,2002,PG-13,101 min,"Hip, irresponsible Londoner Will invents an imaginary son and starts attending single-parent meetings to find available women."
26214,person,Chris Weitz,director,,,,,
26215,person,Paul Weitz,director,,,,,
26216,person,Victoria Smurfit,cast,,,,,
26217,person,Sharon Small,cast,,,,,
26218,person,Isabel Brook,cast,,,,,
26219,person,Hugh Grant,cast,,,,,
26220,person,Rachel Weisz,cast,,,,,
26221,person,Nicholas Hutchison,cast,,,,,
26222,show,Always a Witch,TV Show,,2019,TV-14,1 Season,"A young 17th-century witch time travels to the future to save the man she loves, but first must adjust to present-day Cartagena and defeat a dark rival."
26223,person,Angely Gaviria,cast,,,,,
26224,person,Sebastián Eslava,cast,,,,,
26225,person,Luis Fernando Hoyos,cast,,,,,
26226,person,Verónica Orozco,cast,,,,,
26227,person,Lenard Vanderaa,cast,,,,,
26228,person,Sofía Araujo,cast,,,,,
26229,person,Dylan Fuentes,cast,,,,,
26230,person,Valeria Emiliani,cast,,,,,
26231,person,Dubán Prado,cast,,,,,
26232,person,Carlos Quintero,cast,,,,,
26233,show,Beast Legends,TV Show,,2010,TV-PG,1 Season,A diverse crew of experts dive deep into the origin stories of mythological monsters before building replicas of the creatures using 3D CGI technology.
26234,person,Steve Leonard,cast,,,,,
26235,person,Francis Manapul,cast,,,,,
26236,person,Kathryn Denning,cast,,,,,
26237,person,Scott Edwards,cast,,,,,
26238,person,Mike Paixao,cast,,,,,
26239,show,Billy Elliot,Movie,,2000,R,110 min,"When a boy trades boxing school for ballet lessons, he may take his newfound talent all the way to the top - and win over his disapproving father."
26240,person,Stuart Wells,cast,,,,,
26241,person,Billy Fane,cast,,,,,
26242,person,Colin MacLachlan,cast,,,,,
26243,person,Nicola Blackwell,cast,,,,,
26244,person,Carol McGuigan,cast,,,,,
26245,person,Joe Renton,cast,,,,,
26246,person,Janine Birkett,cast,,,,,
26247,person,Charlie Hardwick,cast,,,,,
26248,person,Mike Elliot,cast,,,,,
26249,person,Jean Heywood,cast,,,,,
26250,person,Jamie Draven,cast,,,,,
26251,person,Trevor Fox,cast,,,,,
26252,person,Adam Cooper,cast,,,,,
26253,show,Camp X,TV Show,,2014,TV-MA,1 Season,"Established during World War II, North America's first secret agent training school – known as Camp X – paved the way for present-day espionage."
26254,show,Cats & Dogs: The Revenge of Kitty Galore,Movie,,2010,PG,82 min,Cats and dogs must set aside their differences and merge animal instincts when Kitty Galore decides to claw her way to global domination.
26255,person,Brad Peyton,director,,,,,
26256,person,Roger Moore,cast,,,,,
26257,person,Chris O'Donnell,cast,,,,,
26258,show,Dear Ex,Movie,,2018,TV-MA,100 min,"A teen navigates a bitter feud between his willful mom and a free-spirited man, who's the lover and insurance beneficiary of his recently deceased dad."
26259,person,Hsu Chih-yen,director,,,,,
26260,person,Mag Hsu,director,,,,,
26261,person,Joseph Huang,cast,,,,,
26262,person,Spark Chen,cast,,,,,
26263,show,E-Cigarettes: Miracle or Menace?,Movie,,2016,TV-14,52 min,This documentary investigates the surge in vaping culture and whether e-cigarettes can really help smokers kick the habit.
26264,person,Emma Hatherley,director,,,,,
26265,show,Free Rein: Valentine's Day,Movie,,2019,TV-Y7,51 min,"Love is in the air as Zoe and friends go on a quest to find a fabled Maid's Stone. But when rivalry blinds them to danger, it's Raven to the rescue!"
26266,person,Joe Ashman,cast,,,,,
26267,person,Manpreet Bambra,cast,,,,,
26268,person,Celine Buckens,cast,,,,,
26269,person,Freddy Carter,cast,,,,,
26270,person,Bruce Herbelin-Earle,cast,,,,,
26271,person,Kerry Ingram,cast,,,,,
26272,person,Charlotte Jordan,cast,,,,,
26273,person,Geoffrey McGivern,cast,,,,,
26274,person,Martin Bobb-Semple,cast,,,,,
26275,person,Sadie Simm,cast,,,,,
26276,person,Carla Woodcock,cast,,,,,
26277,show,Guilty,Movie,,2015,TV-MA,127 min,"When a teen and her family's hired servant turn up dead, inept police bungle the inquiry and wind up fingering a controversial prime suspect."
26278,person,Meghna Gulzar,director,,,,,
26279,show,Harold Shipman - Driven to Kill,TV Show,,2014,TV-14,1 Season,"Interviews and dramatic reconstructions illuminate the twisted motivations and brazen crimes of serial killer and respected physician, Harold Shipman."
26280,person,Harold Shipman,cast,,,,,
26281,show,Have You Seen the Listers?,Movie,,2017,TV-MA,86 min,This documentary paints a candid picture of Australian street artist Anthony Lister as he navigates his burgeoning career and personal hardships.
26282,person,Eddie Martin,director,,,,,
26283,person,Anthony Lister,cast,,,,,
26284,show,Heal,Movie,,2017,TV-PG,107 min,"Stories from spiritual leaders, physicians and those with chronic illnesses reveal the powerful connection between the human psyche and physical health."
26285,person,Kelly Noonan,director,,,,,
26286,person,Kelly Noonan,cast,,,,,
26287,person,Deepak Chopra,cast,,,,,
26288,person,Michael Beckwith,cast,,,,,
26289,person,Joe Dispenza,cast,,,,,
26290,person,Dr. Jeffrey Thompson,cast,,,,,
26291,person,Gregg Braden,cast,,,,,
26292,person,Joan Borysenko,cast,,,,,
26293,person,Marianne Williamson,cast,,,,,
26294,show,Hunters of the South Seas,TV Show,,2015,TV-14,1 Season,"In a far corner of the Pacific Ocean, people who live entirely at sea share insights into their incredible amphibious lifestyle."
26295,person,Will Millard,cast,,,,,
26296,show,Lego DC Comics: Batman Be-Leaguered,Movie,,2014,TV-Y7,22 min,"When Superman and the other Justice League superheroes start disappearing, it's up to Batman to unravel the caper and save the day."
26297,person,Rick Morales,director,,,,,
26298,show,Lego Friends: Girls on a Mission,TV Show,,2018,TV-Y,1 Season,"Five best friends put their teamwork, wits and courage to the test when they take on a mission to protect Heartlake City from bad people."
26299,person,Stephen Murray,director,,,,,
26300,person,Jasmine St. Clair,cast,,,,,
26301,person,Allegra Clark,cast,,,,,
26302,person,Rosamund Marks,cast,,,,,
26303,person,Faye Mata,cast,,,,,
26304,person,Kira Buckland,cast,,,,,
26305,person,David Roach,cast,,,,,
26306,person,Bradley Venable,cast,,,,,
26307,show,LEGO Marvel Super Heroes: Black Panther,Movie,,2018,TV-Y7-FV,22 min,"When Thanos joins forces with villains Killmonger and Klaue to destroy Earth, Black Panther rushes to stop them from stealing Wakanda's vibranium."
26308,person,James Mathis III,cast,,,,,
26309,person,Daisy Lightfoot,cast,,,,,
26310,show,LEGO Marvel Super Heroes: Guardians of the Galaxy,Movie,,2017,TV-Y7-FV,22 min,"The Guardians are on a mission to deliver the Build Stone to the Avengers before the Ravagers, Thanos and his underlings steal it from them."
26311,show,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,Movie,,2016,TV-Y7-FV,44 min,Cole finds himself trapped in Yang's temple after accidentally releasing a host of villainous spirits that the Ninja must defeat.
26312,show,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),TV Show,,2017,TV-14,1 Season,"This true crime series investigates newfound evidence and unanswered questions in famous criminal cases, such as the murder of Asunta Basterra Porto."
26313,show,Malicious,Movie,,2018,TV-MA,91 min,"After receiving a strange present, a professor and his pregnant wife are plagued by tragedy and a paranormal presence that's determined to kill."
26314,person,Michael Winnick,director,,,,,
26315,person,Bojana Novakovic,cast,,,,,
26316,person,Delroy Lindo,cast,,,,,
26317,person,Yvette Yates,cast,,,,,
26318,person,Luke Edwards,cast,,,,,
26319,person,Jaqueline Fleming,cast,,,,,
26320,person,Ben VanderMey,cast,,,,,
26321,person,Presley Richardson,cast,,,,,
26322,person,Joy Kate Lawson,cast,,,,,
26323,show,My Tattoo Addiction,TV Show,,2013,TV-MA,1 Season,Ink junkies dig skin deep and share personal stories about their collection of body art.
26324,show,Ninja Assassin,Movie,,2009,R,99 min,"When his best friend is murdered by the shadowy Ozunu clan, Raizo, an orphan raised to be an assassin, vows revenge."
26325,person,Shô Kosugi,cast,,,,,
26326,person,Sung Kang,cast,,,,,
26327,person,Thorston Manderlay,cast,,,,,
26328,person,Wladimir Tarasjanz,cast,,,,,
26329,person,Eleonore Weisgerber,cast,,,,,
26330,show,Operation Gold Rush,TV Show,,2016,TV-14,1 Season,A team of modern-day adventurers follows the footsteps of the money-hungry explorers who trekked the Klondike in search of Canadian gold.
26331,person,Dan Snow,cast,,,,,
26332,person,Felicity Ashton,cast,,,,,
26333,person,Kevin Fong,cast,,,,,
26334,show,Personal Shopper,Movie,,2016,R,105 min,"A psychic medium takes a job as personal shopper for a spoiled celebrity in order to contact the spirit of her brother, who owned her employer's home."
26335,person,Sigrid Bouaziz,cast,,,,,
26336,person,Ty Olwin,cast,,,,,
26337,person,Hammou Graïa,cast,,,,,
26338,person,Benjamin Biolay,cast,,,,,
26339,person,Audrey Bonnet,cast,,,,,
26340,person,Pascal Rambert,cast,,,,,
26341,show,Russian Doll,TV Show,,2019,TV-MA,1 Season,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop – and staring down the barrel of her own mortality.
26342,person,Elizabeth Ashley,cast,,,,,
26343,person,Dascha Polanco,cast,,,,,
26344,person,Greta Lee,cast,,,,,
26345,person,Rebecca Henderson,cast,,,,,
26346,person,Brooke Timber,cast,,,,,
26347,show,Sparta,TV Show,,2018,TV-MA,1 Season,"While investigating the mysterious death of a teacher, a grizzled detective gets caught up in the world of a high-stakes virtual reality game."
26348,person,Artyom Tkachenko,cast,,,,,
26349,person,Valeria Shkirando,cast,,,,,
26350,person,Marina Kaletskaya,cast,,,,,
26351,person,Alisa Lozovskaya,cast,,,,,
26352,person,Olga Sutulova,cast,,,,,
26353,person,Fillip Gorenshtein,cast,,,,,
26354,person,Olga Vinichenko,cast,,,,,
26355,person,Petar Zakavitsa,cast,,,,,
26356,person,Yan Gakharmanov,cast,,,,,
26357,show,Sword Art Online Alternative: Gun Gale Online,TV Show,,2018,TV-14,1 Season,College student Karen takes up Gun Gale Online and gets a reputation as the Pink Demon. Then her gaming buddy Pitohui asks her to join the Squad Jam.
26358,person,Tomori Kusunoki,cast,,,,,
26359,person,Chinatsu Akasaki,cast,,,,,
26360,show,The Bible's Buried Secrets,TV Show,,2011,TV-14,1 Season,"Host Francesca Stavrakopoulou travels across the Middle East, offering extraordinary insights into the stories of the Old Testament."
26361,person,Francesca Stavrakopoulou,cast,,,,,
26362,show,The Big Catch,TV Show,,2015,TV-PG,1 Season,"In a global competition, eight fishing enthusiasts battle extreme conditions and dangerous waters to be crowned the ultimate angler."
26363,person,Ben Fogle,cast,,,,,
26364,show,The Bomb Squad,TV Show,,2011,TV-MA,1 Season,This documentary follows British bomb disposal teams in Afghanistan and the dangers they face in their methodical lives on the front lines of war.
26365,show,The Edge of Seventeen,Movie,,2016,R,105 min,"When Nadine's best (and only) friend starts dating her detested older brother, the teenage cynic's life becomes even more unbearable."
26366,person,Kelly Fremon Craig,director,,,,,
26367,person,Haley Lu Richardson,cast,,,,,
26368,person,Hayden Szeto,cast,,,,,
26369,show,The Story of Us with Morgan Freeman,TV Show,,2017,TV-14,1 Season,"Explore the forces of love, belief, power, war, peace, rebellion and freedom in this series about the ties that bind – and destroy – humanity."
26370,show,The Witch Files,Movie,,2018,TV-14,88 min,"A disparate group of teenage girls discovers how to obtain supernatural abilities, but abusing their newfound power has disturbing consequences."
26371,person,Kyle Rankin,director,,,,,
26372,person,Alice Ziolkoski,cast,,,,,
26373,person,Britt Flatmo,cast,,,,,
26374,person,Tara Robinson,cast,,,,,
26375,person,Adrienne Rose White,cast,,,,,
26376,person,Valerie Mahaffey,cast,,,,,
26377,person,Jared Boghosian,cast,,,,,
26378,person,William Bornkessel,cast,,,,,
26379,show,Truckbhar Swapna,Movie,,2018,TV-14,128 min,A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.
26380,person,Pramod Pawar,director,,,,,
26381,person,Aaditi Pohankar,cast,,,,,
26382,person,Sahil Gilbile,cast,,,,,
26383,show,True: Happy Hearts Day,Movie,,2019,TV-Y,24 min,"True and Bartleby try to cheer up the Rainbow Kingdom’s loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?"
26384,show,Velvet Buzzsaw,Movie,,2019,R,113 min,"A feared critic, an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences."
26385,person,Dan Gilroy,director,,,,,
26386,person,Tom Sturridge,cast,,,,,
26387,show,What Makes a Psychopath?,Movie,,2017,TV-14,52 min,"This wide-ranging documentary examines the behaviors considered in a diagnosis of psychopathy and includes nonviolent, successful figures in history."
26388,person,Rebecca Harrison,director,,,,,
26389,show,Why Are We Getting So Fat?,Movie,,2016,TV-14,50 min,A Cambridge geneticist dispels misconceptions about living with obesity and explores why the epidemic continues to expand across the UK and America.
26390,person,Milla Harrison-Hansley,director,,,,,
26391,person,Alicky Sussman,director,,,,,
26392,person,Giles Yeo,cast,,,,,
26393,show,World's Busiest Cities,TV Show,,2017,TV-PG,1 Season,"From Moscow to Mexico City, three BBC journalists delve into the inner workings of some of the most burgeoning metropolises on Earth."
26394,person,Anita Rani,cast,,,,,
26395,person,Ade Adepitan,cast,,,,,
26396,show,World's Weirdest Homes,Movie,,2015,TV-PG,49 min,"From a bubble-shaped palace to an island built on plastic bottles, tour the world’s most fantastically bizarre residences."
26397,person,Storm Theunissen,director,,,,,
26398,person,Charlie Luxton,cast,,,,,
26399,show,42 Grams,Movie,,2017,TV-MA,81 min,"After launching a successful underground restaurant out of their apartment, an ambitious chef and his wife open an all-consuming upscale eatery."
26400,person,Jake Bickelhaupt,cast,,,,,
26401,show,Æon Flux,Movie,,2005,PG-13,93 min,"Aiming to hasten an uprising, the leader of an underground rebellion dispatches acrobatic assassin Aeon Flux to eliminate the government's top leader."
26402,person,Frances McDormand,cast,,,,,
26403,person,Amelia Warner,cast,,,,,
26404,person,Caroline Chikezie,cast,,,,,
26405,person,Nikolai Kinski,cast,,,,,
26406,person,Paterson Joseph,cast,,,,,
26407,person,Yangzom Brauen,cast,,,,,
26408,show,Before the Flood,Movie,,2016,PG,97 min,Leonardo DiCaprio crisscrosses the globe to investigate the consequences of man-made globe warming and the measures being taken to reverse it.
26409,person,Fisher Stevens,director,,,,,
26410,show,Emo the Musical,Movie,,2016,PG-13,94 min,"Expelled from private school for attempted suicide, emo Ethan enters the world of Seymour High and meets a cute Christian who's ready to convert him."
26411,person,Neil Triffett,director,,,,,
26412,person,Benson Jack Anthony,cast,,,,,
26413,person,Jordan Hare,cast,,,,,
26414,person,Jon Prasida,cast,,,,,
26415,person,Lucy Barrett,cast,,,,,
26416,person,Ben Bennett,cast,,,,,
26417,person,Craig Hyde-Smith,cast,,,,,
26418,person,Geraldine Viswanathan,cast,,,,,
26419,person,Kevin Clayette,cast,,,,,
26420,person,Bridie Carter,cast,,,,,
26421,show,Gender Revolution: A Journey with Katie Couric,Movie,,2017,TV-PG,90 min,"Katie Couric explores our evolving understanding of gender identity, speaking with transgender and intersex individuals about their experiences."
26422,person,Katie Couric,cast,,,,,
26423,show,How the Beatles Changed the World,Movie,,2017,TV-PG,110 min,Interviews and rare archival footage illuminate how the Beatles' influence over music and culture continues to be felt around the world.
26424,person,Tom O'Dell,director,,,,,
26425,person,George Harrison,cast,,,,,
26426,person,Paul McCartney,cast,,,,,
26427,person,Brian Epstein,cast,,,,,
26428,show,Inxeba,Movie,,2017,TV-MA,88 min,"At an initiation ritual for the young men of his Xhosa community, a closeted factory hand meets a Johannesburg teen who discovers his best-kept secret."
26429,person,John Trengove,director,,,,,
26430,person,Nakhane Touré,cast,,,,,
26431,person,Bongile Mantsai,cast,,,,,
26432,person,Niza Jay,cast,,,,,
26433,person,Thobani Mseleni,cast,,,,,
26434,person,Gamelihle Bovana,cast,,,,,
26435,person,Halalisani Bradley Cebekhulu,cast,,,,,
26436,person,Inga Qwede,cast,,,,,
26437,person,Sibabalwe Ngqayana,cast,,,,,
26438,person,Siphosethu Ngcetane,cast,,,,,
26439,person,Zwelakhe Mtsaka,cast,,,,,
26440,show,John Mellencamp: Plain Spoken,Movie,,2017,TV-MA,80 min,Iconic rocker John Mellencamp lights up Chicago in an electrifying live performance featuring old classics and new tracks.
26441,person,John Mellencamp,cast,,,,,
26442,show,Liberated: The New Sexual Revolution,Movie,,2017,TV-MA,86 min,"Filmmakers explore how pop culture shapes a new generation's beliefs about gender, sexuality and violence on display among students on spring break."
26443,show,Little Lunch,TV Show,,2015,nan,1 Season,"Adopting a child's perspective, this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day."
26444,show,Master,Movie,,2016,NR,143 min,"Needing hard evidence to convict a company chairman of fraud, an investigator bargains with the company's tech expert to turn over his boss's ledger."
26445,person,Ui-seok Jo,director,,,,,
26446,person,Dong-won Gang,cast,,,,,
26447,person,Woo-bin Kim,cast,,,,,
26448,person,Ji-won Uhm,cast,,,,,
26449,person,Kyung Jin,cast,,,,,
26450,show,Mortified Nation,Movie,,2013,NR,84 min,"This comic documentary follows the Mortified movement, a series of stage events where adults share awkward childhood moments in front of strangers."
26451,person,Michael Mayer,director,,,,,
26452,show,National Parks Adventure,Movie,,2016,TV-G,42 min,"Narrated by Robert Redford, this documentary tours the awe-inspiring landscapes, historic sites and untamed wilderness of America's great parks."
26453,show,Newness,Movie,,2017,TV-MA,117 min,"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution."
26454,person,Courtney Eaton,cast,,,,,
26455,person,Albert Hammond Jr.,cast,,,,,
26456,show,Paint It Black,Movie,,2016,R,96 min,"In the wake of a young artist’s suicide, his pianist mother and his despairing girlfriend square off in a living nightmare beset by guilt and blame."
26457,person,Amber Tamblyn,director,,,,,
26458,person,Rhys Wakefield,cast,,,,,
26459,person,Emily Rios,cast,,,,,
26460,person,Nancy Kwan,cast,,,,,
26461,person,John Roberts,cast,,,,,
26462,person,Annabelle Attanasio,cast,,,,,
26463,person,Ken Davitian,cast,,,,,
26464,show,Revolting Rhymes,TV Show,,2017,TV-PG,1 Season,Popular fairy tales take on a darkly comic edge in these short animated films based on a book by Roald Dahl and illustrator Quentin Blake.
26465,person,Jakob Schuh,director,,,,,
26466,person,Bertie Carvel,cast,,,,,
26467,person,Gemma Chan,cast,,,,,
26468,person,Isaac Hempstead Wright,cast,,,,,
26469,person,Rose Leslie,cast,,,,,
26470,show,The Code,TV Show,,2011,TV-PG,1 Season,"In this three-part documentary series, host Marcus du Sautoy examines the mathematical code underlying all of life on Earth and the universe itself."
26471,person,Marcus du Sautoy,cast,,,,,
26472,show,Water & Power: A California Heist,Movie,,2017,PG,78 min,California residents and farmers face powerful barons in the struggle to secure water rights in this fresh historical account of profit and interests.
26473,person,Marina Zenovich,director,,,,,
26474,show,Camelia la Texana,TV Show,,2014,TV-14,1 Season,"Inspired by the famous song ""Contrabando y Traición,"" Camelia, a beautiful girl from San Antonio, kills her lover and becomes a legendary drug runner."
26475,person,Carlos Bolado,director,,,,,
26476,person,Sara Maldonado,cast,,,,,
26477,person,Andrés Palacios,cast,,,,,
26478,show,Chauthi Koot,Movie,,2015,TV-14,116 min,Related tales of a family seeking refuge and two men on a train to Amritsar evoke the dreadful unease surrounding Hindu-Sikh tensions in 1980s Punjab.
26479,person,Gurvinder Singh,director,,,,,
26480,person,Suvinder Vikky,cast,,,,,
26481,person,Rajbir Kaur,cast,,,,,
26482,person,Gurpreet Kaur Bhangu,cast,,,,,
26483,person,Taranjit Singh,cast,,,,,
26484,person,Harleen Kaur,cast,,,,,
26485,person,Harnek Aulakh,cast,,,,,
26486,person,Tejpal Singh,cast,,,,,
26487,person,Gulshan Saggi,cast,,,,,
26488,show,Dilwale,Movie,,2015,TV-14,154 min,"A young couple falls in love, but conflicting loyalties drive them apart. Years later, fate intervenes and hands them a second chance."
26489,person,Rohit Shetty,director,,,,,
26490,show,Gun Runners,Movie,,2015,TV-PG,90 min,Two roaming Kenyan bandits attempt to change the course of their lives by exchanging their rifles for running shoes.
26491,person,Anjali Nayar,director,,,,,
26492,show,Happy New Year,Movie,,2014,TV-14,179 min,A revenge-seeking diamond thief gathers a ragtag crew to infiltrate a Dubai hotel hosting a dance contest. But first they have to learn how to dance.
26493,person,Farah Khan,director,,,,,
26494,person,Vivaan Shah,cast,,,,,
26495,show,Haraamkhor,Movie,,2015,NR,93 min,"A selfish, manipulative schoolteacher takes advantage of a schoolgirl's vulnerability to gratify his dark, narcissistic desires."
26496,person,Irfan Khan,cast,,,,,
26497,person,Mohd Samad,cast,,,,,
26498,show,Heroes Wanted,Movie,,2016,TV-MA,97 min,"When its special ops agency is wiped out, Spain hastily assembles a new team to defuse a terrorist plot. But who are these scrappy would-be heroes?"
26499,person,Joaquín Mazón,director,,,,,
26500,person,María León,cast,,,,,
26501,person,Andoni Agirregomezkorta,cast,,,,,
26502,show,Highly Strung,Movie,,2015,TV-14,80 min,"Fiery passions take center stage in this intimate look at the Australian String Quartet and, perhaps more vital, the priceless instruments they guard."
26503,show,I Am Sun Mu,Movie,,2015,NR,88 min,A North Korean propagandist who escaped to Seoul now creates satirical art about Kim Jong Il's regime and copes with repercussions of his defection.
26504,person,Adam Sjöberg,director,,,,,
26505,show,Indiscretion,Movie,,2016,TV-MA,99 min,"After a weekend fling with artist Victor, Veronica, a psychiatrist and politician's wife, becomes the target of Victor's dangerous romantic obsession."
26506,person,John Stewart Muller,director,,,,,
26507,person,Lisa Gay Hamilton,cast,,,,,
26508,person,Buck Taylor,cast,,,,,
26509,person,Shane Callahan,cast,,,,,
26510,show,La Última Fiesta,Movie,,2016,TV-MA,104 min,Three best buddies are thrown into a wild chase for a priceless painting that was stolen from a house they used to throw a huge party.
26511,person,Leandro Mark,director,,,,,
26512,person,Nicolás Silbert,director,,,,,
26513,person,Nicolás Vázquez,cast,,,,,
26514,person,Alan Sabbagh,cast,,,,,
26515,person,Benjamín Amadeo,cast,,,,,
26516,person,Julian Kartun,cast,,,,,
26517,person,Paula Carruega,cast,,,,,
26518,person,Luciano Rossi,cast,,,,,
26519,person,Ezequiel Campa,cast,,,,,
26520,show,Maroon,Movie,,2016,TV-MA,94 min,"When his wife goes missing, university professor Saurabh remains at home while the police investigate, but his grip on reality loosens as days pass."
26521,person,Pulkit,director,,,,,
26522,person,Devyani Cm,cast,,,,,
26523,person,Saurabh Sachdeva,cast,,,,,
26524,person,Sarika Singh,cast,,,,,
26525,show,Mexico Diseña,TV Show,,2016,TV-PG,1 Season,Young fashion designers vie for the chance to become Mexico's next big talent by competing before judges in grueling tests of creativity and stamina.
26526,show,Paris Is Burning,Movie,,1990,R,77 min,"This Sundance prize-winning documentary is an intimate portrait of 1980s Harlem drag balls: a world of fierce competition, sustenance, and survival."
26527,person,Jennie Livingston,director,,,,,
26528,show,Pioneers of African-American Cinema,TV Show,,1946,TV-14,1 Season,This newly preserved collection features more than 20 films made by groundbreaking African American directors for black audiences from 1915 to 1946.
26529,person,Oscar Micheaux,director,,,,,
26530,person,Spencer Williams,director,,,,,
26531,person,Richard E. Norman,director,,,,,
26532,person,Richard Maurice,director,,,,,
26533,show,The Hurt Business,Movie,,2016,PG-13,111 min,"Featuring legendary and up-and-coming MMA fighters, this documentary details the history of the brutal sport and the fighters' struggles and triumphs."
26534,show,The Reconquest,Movie,,2016,NR,108 min,"Years after they were childhood sweethearts, Manuela and Olmo share a night in Madrid, where they discuss their past and the possibility of a future."
26535,person,Jonás Trueba,director,,,,,
26536,person,Francesco Carril,cast,,,,,
26537,person,Candela Recio,cast,,,,,
26538,person,Pablo Hoyos,cast,,,,,
26539,show,Zapped,Movie,,2014,TV-G,92 min,A girl discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.
26540,person,Peter DeLuise,director,,,,,
26541,person,Chanelle Peloso,cast,,,,,
26542,person,Spencer Boldman,cast,,,,,
26543,person,Emilia McCarthy,cast,,,,,
26544,person,William Ainscough,cast,,,,,
26545,person,Aleks Paunovic,cast,,,,,
26546,person,Lucia Walters,cast,,,,,
26547,show,Masha's Tales,TV Show,,2012,TV-Y,1 Season,"Fairy tales get a funny twist when Masha retells them, because she tends to get the details just a little jumbled up in this animated kids' series."
26548,show,The Lizzie Borden Chronicles,TV Show,,2015,TV-14,1 Season,"Exonerated in the murder of her father and stepmother, Lizzie Borden takes on crime lords, detectives and other foes as she savors her new infamy."
26549,person,Dylan Taylor,cast,,,,,
26550,person,Olivia Llewellyn,cast,,,,,
26551,person,Jeff Wincott,cast,,,,,
26552,person,Jessy Schram,cast,,,,,
26553,person,Martha Irving,cast,,,,,
26554,person,Gabrielle Trudel,cast,,,,,
26555,show,A Family Reunion Christmas,Movie,,2019,TV-PG,29 min,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.
26556,person,Robbie Countryman,director,,,,,
26557,person,Jackée Harry,cast,,,,,
26558,show,It Comes at Night,Movie,,2017,R,92 min,"As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help."
26559,person,Kelvin Harrison Jr.,cast,,,,,
26560,person,David Pendleton,cast,,,,,
26561,person,Griffin Robert Faulkner,cast,,,,,
26562,show,Entanglement,Movie,,2018,TV-MA,85 min,"After his ailing father makes a shocking confession, a desperately depressed man sets out to find the woman he believes will change his destiny."
26563,person,Jason James,director,,,,,
26564,person,Thomas Middleditch,cast,,,,,
26565,person,Diana Bang,cast,,,,,
26566,person,Randal Edwards,cast,,,,,
26567,person,Marilyn Norry,cast,,,,,
26568,person,Johannah Newmarch,cast,,,,,
26569,person,Nicole LaPlaca,cast,,,,,
26570,show,Captive,TV Show,,2016,TV-MA,1 Season,"This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals."
26571,show,Four Seasons in Havana,TV Show,,2016,TV-MA,1 Season,"As Havana slowly revolves through the year, wistful detective Mario Conde probes the sultry heart of the city to investigate dark and deadly crimes."
26572,person,Jorge Perugorría,cast,,,,,
26573,person,Carlos Enrique Almirante,cast,,,,,
26574,person,Mario Guerra,cast,,,,,
26575,person,Luis Alberto García,cast,,,,,
26576,person,Laura Ramos,cast,,,,,
26577,country,Cuba,,,,,,
26578,show,Mariah Carey's Merriest Christmas,Movie,,2015,TV-G,38 min,"Pop music superstar Mariah Carey hosts this all-star holiday celebration with special guests and a celebrity reading of ""The Night Before Christmas."""
26579,person,Billy Gardell,cast,,,,,
26580,person,Fina Strazza,cast,,,,,
26581,person,Kenneth Edmonds,cast,,,,,
26582,person,Cameron Mathison,cast,,,,,
26583,person,Brennan Elliott,cast,,,,,
